sample,test_size,alpha,actual_prop,pred_prop,abs_error,acc,quantifier,model,pre_trained
3,20,0.6,0.6,0.0,0.6,0.4,CC,vgg16,0.0
3,20,0.6,0.6,0.0,0.6,0.4,ACC,vgg16,0.0
3,20,0.6,0.6,1.0,0.4,0.6,X,vgg16,0.0
3,20,0.6,0.6,0.82,0.22,0.6,MAX,vgg16,0.0
3,20,0.6,0.6,1.0,0.4,0.6,T50,vgg16,0.0
3,20,0.6,0.6,0.0,0.6,0.4,MS,vgg16,0.0
3,20,0.6,0.6,1.0,0.4,0.6,DyS,vgg16,0.0
3,20,0.6,0.6,0.35,0.25,0.45,HDy,vgg16,0.0
3,20,0.6,0.6,1.0,0.4,0.6,SORD,vgg16,0.0
1,20,0.7,0.7,0.0,0.7,0.3,CC,vgg16,0.0
1,20,0.7,0.7,0.0,0.7,0.3,ACC,vgg16,0.0
1,20,0.7,0.7,1.0,0.3,0.7,X,vgg16,0.0
1,20,0.7,0.7,0.82,0.12,0.75,MAX,vgg16,0.0
1,20,0.7,0.7,1.0,0.3,0.7,T50,vgg16,0.0
1,20,0.7,0.7,0.0,0.7,0.3,MS,vgg16,0.0
1,20,0.7,0.7,1.0,0.3,0.7,DyS,vgg16,0.0
1,20,0.7,0.7,0.44,0.26,0.7,HDy,vgg16,0.0
1,20,0.7,0.7,1.0,0.3,0.7,SORD,vgg16,0.0
2,20,0.7,0.7,0.0,0.7,0.3,CC,vgg16,0.0
2,20,0.7,0.7,0.0,0.7,0.3,ACC,vgg16,0.0
2,20,0.7,0.7,1.0,0.3,0.7,X,vgg16,0.0
2,20,0.7,0.7,0.97,0.27,0.75,MAX,vgg16,0.0
2,20,0.7,0.7,1.0,0.3,0.7,T50,vgg16,0.0
2,20,0.7,0.7,0.0,0.7,0.3,MS,vgg16,0.0
2,20,0.7,0.7,1.0,0.3,0.7,DyS,vgg16,0.0
2,20,0.7,0.7,0.49,0.21,0.6,HDy,vgg16,0.0
2,20,0.7,0.7,1.0,0.3,0.7,SORD,vgg16,0.0
3,20,0.7,0.7,0.0,0.7,0.3,CC,vgg16,0.0
3,20,0.7,0.7,0.0,0.7,0.3,ACC,vgg16,0.0
3,20,0.7,0.7,1.0,0.3,0.7,X,vgg16,0.0
3,20,0.7,0.7,1.0,0.3,0.7,MAX,vgg16,0.0
3,20,0.7,0.7,1.0,0.3,0.7,T50,vgg16,0.0
3,20,0.7,0.7,0.0,0.7,0.3,MS,vgg16,0.0
3,20,0.7,0.7,1.0,0.3,0.7,DyS,vgg16,0.0
3,20,0.7,0.7,0.82,0.12,0.8,HDy,vgg16,0.0
3,20,0.7,0.7,1.0,0.3,0.7,SORD,vgg16,0.0
1,20,0.8,0.8,0.0,0.8,0.2,CC,vgg16,0.0
1,20,0.8,0.8,0.0,0.8,0.2,ACC,vgg16,0.0
1,20,0.8,0.8,1.0,0.2,0.8,X,vgg16,0.0
1,20,0.8,0.8,0.97,0.17,0.75,MAX,vgg16,0.0
1,20,0.8,0.8,1.0,0.2,0.8,T50,vgg16,0.0
1,20,0.8,0.8,0.0,0.8,0.2,MS,vgg16,0.0
1,20,0.8,0.8,1.0,0.2,0.8,DyS,vgg16,0.0
1,20,0.8,0.8,0.87,0.07,0.7,HDy,vgg16,0.0
1,20,0.8,0.8,1.0,0.2,0.8,SORD,vgg16,0.0
2,20,0.8,0.8,0.0,0.8,0.2,CC,vgg16,0.0
2,20,0.8,0.8,0.0,0.8,0.2,ACC,vgg16,0.0
2,20,0.8,0.8,1.0,0.2,0.8,X,vgg16,0.0
2,20,0.8,0.8,0.09,0.71,0.2,MAX,vgg16,0.0
2,20,0.8,0.8,1.0,0.2,0.8,T50,vgg16,0.0
2,20,0.8,0.8,0.0,0.8,0.2,MS,vgg16,0.0
2,20,0.8,0.8,0.81,0.01,0.6,DyS,vgg16,0.0
2,20,0.8,0.8,0.0,0.8,0.2,HDy,vgg16,0.0
2,20,0.8,0.8,0.53,0.27,0.55,SORD,vgg16,0.0
3,20,0.8,0.8,0.0,0.8,0.2,CC,vgg16,0.0
3,20,0.8,0.8,0.0,0.8,0.2,ACC,vgg16,0.0
3,20,0.8,0.8,1.0,0.2,0.8,X,vgg16,0.0
3,20,0.8,0.8,0.68,0.12,0.65,MAX,vgg16,0.0
3,20,0.8,0.8,1.0,0.2,0.8,T50,vgg16,0.0
3,20,0.8,0.8,0.0,0.8,0.2,MS,vgg16,0.0
3,20,0.8,0.8,1.0,0.2,0.8,DyS,vgg16,0.0
3,20,0.8,0.8,0.39,0.41,0.4,HDy,vgg16,0.0
3,20,0.8,0.8,1.0,0.2,0.8,SORD,vgg16,0.0
1,20,0.9,0.9,0.0,0.9,0.1,CC,vgg16,0.0
1,20,0.9,0.9,0.0,0.9,0.1,ACC,vgg16,0.0
1,20,0.9,0.9,1.0,0.1,0.9,X,vgg16,0.0
1,20,0.9,0.9,0.53,0.37,0.55,MAX,vgg16,0.0
1,20,0.9,0.9,1.0,0.1,0.9,T50,vgg16,0.0
1,20,0.9,0.9,0.0,0.9,0.1,MS,vgg16,0.0
1,20,0.9,0.9,1.0,0.1,0.9,DyS,vgg16,0.0
1,20,0.9,0.9,0.33,0.57,0.45,HDy,vgg16,0.0
1,20,0.9,0.9,1.0,0.1,0.9,SORD,vgg16,0.0
2,20,0.9,0.9,0.0,0.9,0.1,CC,vgg16,0.0
2,20,0.9,0.9,0.0,0.9,0.1,ACC,vgg16,0.0
2,20,0.9,0.9,1.0,0.1,0.9,X,vgg16,0.0
2,20,0.9,0.9,0.97,0.07,0.85,MAX,vgg16,0.0
2,20,0.9,0.9,1.0,0.1,0.9,T50,vgg16,0.0
2,20,0.9,0.9,0.0,0.9,0.1,MS,vgg16,0.0
2,20,0.9,0.9,1.0,0.1,0.9,DyS,vgg16,0.0
2,20,0.9,0.9,0.54,0.36,0.55,HDy,vgg16,0.0
2,20,0.9,0.9,1.0,0.1,0.9,SORD,vgg16,0.0
3,20,0.9,0.9,0.0,0.9,0.1,CC,vgg16,0.0
3,20,0.9,0.9,0.0,0.9,0.1,ACC,vgg16,0.0
3,20,0.9,0.9,1.0,0.1,0.9,X,vgg16,0.0
3,20,0.9,0.9,1.0,0.1,0.9,MAX,vgg16,0.0
3,20,0.9,0.9,1.0,0.1,0.9,T50,vgg16,0.0
3,20,0.9,0.9,0.0,0.9,0.1,MS,vgg16,0.0
3,20,0.9,0.9,1.0,0.1,0.9,DyS,vgg16,0.0
3,20,0.9,0.9,0.99,0.09,0.9,HDy,vgg16,0.0
3,20,0.9,0.9,1.0,0.1,0.9,SORD,vgg16,0.0
1,20,1.0,1.0,0.0,1.0,0.0,CC,vgg16,0.0
1,20,1.0,1.0,0.0,1.0,0.0,ACC,vgg16,0.0
1,20,1.0,1.0,1.0,0.0,1.0,X,vgg16,0.0
1,20,1.0,1.0,1.0,0.0,1.0,MAX,vgg16,0.0
1,20,1.0,1.0,1.0,0.0,1.0,T50,vgg16,0.0
1,20,1.0,1.0,0.0,1.0,0.0,MS,vgg16,0.0
1,20,1.0,1.0,1.0,0.0,1.0,DyS,vgg16,0.0
1,20,1.0,1.0,0.88,0.12,0.9,HDy,vgg16,0.0
1,20,1.0,1.0,1.0,0.0,1.0,SORD,vgg16,0.0
2,20,1.0,1.0,0.0,1.0,0.0,CC,vgg16,0.0
2,20,1.0,1.0,0.0,1.0,0.0,ACC,vgg16,0.0
2,20,1.0,1.0,1.0,0.0,1.0,X,vgg16,0.0
2,20,1.0,1.0,0.82,0.18,0.85,MAX,vgg16,0.0
2,20,1.0,1.0,1.0,0.0,1.0,T50,vgg16,0.0
2,20,1.0,1.0,0.0,1.0,0.0,MS,vgg16,0.0
2,20,1.0,1.0,1.0,0.0,1.0,DyS,vgg16,0.0
2,20,1.0,1.0,0.34,0.66,0.35,HDy,vgg16,0.0
2,20,1.0,1.0,1.0,0.0,1.0,SORD,vgg16,0.0
3,20,1.0,1.0,0.0,1.0,0.0,CC,vgg16,0.0
3,20,1.0,1.0,0.0,1.0,0.0,ACC,vgg16,0.0
3,20,1.0,1.0,1.0,0.0,1.0,X,vgg16,0.0
3,20,1.0,1.0,0.97,0.03,0.95,MAX,vgg16,0.0
3,20,1.0,1.0,1.0,0.0,1.0,T50,vgg16,0.0
3,20,1.0,1.0,0.0,1.0,0.0,MS,vgg16,0.0
3,20,1.0,1.0,1.0,0.0,1.0,DyS,vgg16,0.0
3,20,1.0,1.0,0.64,0.36,0.65,HDy,vgg16,0.0
3,20,1.0,1.0,1.0,0.0,1.0,SORD,vgg16,0.0
1,40,0.0,0.0,0.0,0.0,1.0,CC,vgg16,0.0
1,40,0.0,0.0,0.0,0.0,1.0,ACC,vgg16,0.0
1,40,0.0,0.0,0.5,0.5,0.5,X,vgg16,0.0
1,40,0.0,0.0,0.24,0.24,0.75,MAX,vgg16,0.0
1,40,0.0,0.0,0.5,0.5,0.5,T50,vgg16,0.0
1,40,0.0,0.0,0.0,0.0,1.0,MS,vgg16,0.0
1,40,0.0,0.0,0.87,0.87,0.12,DyS,vgg16,0.0
1,40,0.0,0.0,0.03,0.03,0.97,HDy,vgg16,0.0
1,40,0.0,0.0,0.53,0.53,0.47,SORD,vgg16,0.0
2,40,0.0,0.0,0.0,0.0,1.0,CC,vgg16,0.0
2,40,0.0,0.0,0.0,0.0,1.0,ACC,vgg16,0.0
2,40,0.0,0.0,0.08,0.08,0.93,X,vgg16,0.0
2,40,0.0,0.0,0.01,0.01,0.97,MAX,vgg16,0.0
2,40,0.0,0.0,0.08,0.08,0.93,T50,vgg16,0.0
2,40,0.0,0.0,0.0,0.0,1.0,MS,vgg16,0.0
2,40,0.0,0.0,0.48,0.48,0.53,DyS,vgg16,0.0
2,40,0.0,0.0,0.0,0.0,1.0,HDy,vgg16,0.0
2,40,0.0,0.0,0.06,0.06,0.95,SORD,vgg16,0.0
3,40,0.0,0.0,0.0,0.0,1.0,CC,vgg16,0.0
3,40,0.0,0.0,0.0,0.0,1.0,ACC,vgg16,0.0
3,40,0.0,0.0,0.69,0.69,0.3,X,vgg16,0.0
3,40,0.0,0.0,0.16,0.16,0.88,MAX,vgg16,0.0
3,40,0.0,0.0,0.69,0.69,0.3,T50,vgg16,0.0
3,40,0.0,0.0,0.0,0.0,1.0,MS,vgg16,0.0
3,40,0.0,0.0,0.81,0.81,0.2,DyS,vgg16,0.0
3,40,0.0,0.0,0.02,0.02,0.97,HDy,vgg16,0.0
3,40,0.0,0.0,0.33,0.33,0.68,SORD,vgg16,0.0
1,40,0.1,0.1,0.0,0.1,0.9,CC,vgg16,0.0
1,40,0.1,0.1,0.0,0.1,0.9,ACC,vgg16,0.0
1,40,0.1,0.1,0.5,0.4,0.55,X,vgg16,0.0
1,40,0.1,0.1,0.46,0.36,0.6,MAX,vgg16,0.0
1,40,0.1,0.1,0.5,0.4,0.55,T50,vgg16,0.0
1,40,0.1,0.1,0.0,0.1,0.9,MS,vgg16,0.0
1,40,0.1,0.1,0.97,0.87,0.12,DyS,vgg16,0.0
1,40,0.1,0.1,0.07,0.03,0.82,HDy,vgg16,0.0
1,40,0.1,0.1,0.48,0.38,0.6,SORD,vgg16,0.0
2,40,0.1,0.1,0.0,0.1,0.9,CC,vgg16,0.0
2,40,0.1,0.1,0.0,0.1,0.9,ACC,vgg16,0.0
2,40,0.1,0.1,1.0,0.9,0.1,X,vgg16,0.0
2,40,0.1,0.1,0.53,0.43,0.57,MAX,vgg16,0.0
2,40,0.1,0.1,1.0,0.9,0.1,T50,vgg16,0.0
2,40,0.1,0.1,0.0,0.1,0.9,MS,vgg16,0.0
2,40,0.1,0.1,1.0,0.9,0.1,DyS,vgg16,0.0
2,40,0.1,0.1,0.19,0.09,0.8,HDy,vgg16,0.0
2,40,0.1,0.1,0.8,0.7,0.3,SORD,vgg16,0.0
3,40,0.1,0.1,0.0,0.1,0.9,CC,vgg16,0.0
3,40,0.1,0.1,0.0,0.1,0.9,ACC,vgg16,0.0
3,40,0.1,0.1,1.0,0.9,0.1,X,vgg16,0.0
3,40,0.1,0.1,0.31,0.21,0.6,MAX,vgg16,0.0
3,40,0.1,0.1,1.0,0.9,0.1,T50,vgg16,0.0
3,40,0.1,0.1,0.0,0.1,0.9,MS,vgg16,0.0
3,40,0.1,0.1,1.0,0.9,0.1,DyS,vgg16,0.0
3,40,0.1,0.1,0.04,0.06,0.88,HDy,vgg16,0.0
3,40,0.1,0.1,0.71,0.61,0.4,SORD,vgg16,0.0
1,40,0.2,0.2,0.0,0.2,0.8,CC,vgg16,0.0
1,40,0.2,0.2,0.0,0.2,0.8,ACC,vgg16,0.0
1,40,0.2,0.2,0.69,0.49,0.42,X,vgg16,0.0
1,40,0.2,0.2,0.38,0.18,0.62,MAX,vgg16,0.0
1,40,0.2,0.2,0.69,0.49,0.42,T50,vgg16,0.0
1,40,0.2,0.2,0.0,0.2,0.8,MS,vgg16,0.0
1,40,0.2,0.2,1.0,0.8,0.2,DyS,vgg16,0.0
1,40,0.2,0.2,0.27,0.07,0.68,HDy,vgg16,0.0
1,40,0.2,0.2,0.55,0.35,0.55,SORD,vgg16,0.0
2,40,0.2,0.2,0.0,0.2,0.8,CC,vgg16,0.0
2,40,0.2,0.2,0.0,0.2,0.8,ACC,vgg16,0.0
2,40,0.2,0.2,0.69,0.49,0.53,X,vgg16,0.0
2,40,0.2,0.2,0.24,0.04,0.62,MAX,vgg16,0.0
2,40,0.2,0.2,0.69,0.49,0.53,T50,vgg16,0.0
2,40,0.2,0.2,0.0,0.2,0.8,MS,vgg16,0.0
2,40,0.2,0.2,0.81,0.61,0.4,DyS,vgg16,0.0
2,40,0.2,0.2,0.02,0.18,0.78,HDy,vgg16,0.0
2,40,0.2,0.2,0.41,0.21,0.55,SORD,vgg16,0.0
3,40,0.2,0.2,0.0,0.2,0.8,CC,vgg16,0.0
3,40,0.2,0.2,0.0,0.2,0.8,ACC,vgg16,0.0
3,40,0.2,0.2,1.0,0.8,0.2,X,vgg16,0.0
3,40,0.2,0.2,0.46,0.26,0.57,MAX,vgg16,0.0
3,40,0.2,0.2,1.0,0.8,0.2,T50,vgg16,0.0
3,40,0.2,0.2,0.0,0.2,0.8,MS,vgg16,0.0
3,40,0.2,0.2,0.6,0.4,0.55,DyS,vgg16,0.0
3,40,0.2,0.2,0.02,0.18,0.78,HDy,vgg16,0.0
3,40,0.2,0.2,0.61,0.41,0.55,SORD,vgg16,0.0
1,40,0.3,0.3,0.0,0.3,0.7,CC,vgg16,0.0
1,40,0.3,0.3,0.0,0.3,0.7,ACC,vgg16,0.0
1,40,0.3,0.3,1.0,0.7,0.3,X,vgg16,0.0
