sample,test_size,alpha,actual_prop,pred_prop,abs_error,acc,quantifier
1,20,0.0,0.0,0.0,0.0,1.0,CC
1,20,0.0,0.0,0.0,0.0,1.0,ACC
1,20,0.0,0.0,0.12,0.12,0.9,PCC
1,20,0.0,0.0,0.0,0.0,1.0,PACC
1,20,0.0,0.0,0.04,0.04,0.95,X
1,20,0.0,0.0,0.06,0.06,0.95,MAX
1,20,0.0,0.0,0.02,0.02,0.95,T50
1,20,0.0,0.0,0.03,0.03,0.95,MS
1,20,0.0,0.0,0.0,0.0,1.0,DyS
1,20,0.0,0.0,0.02,0.02,0.95,HDy
1,20,0.0,0.0,0.0,0.0,1.0,SORD
2,20,0.0,0.0,0.0,0.0,1.0,CC
2,20,0.0,0.0,0.0,0.0,1.0,ACC
2,20,0.0,0.0,0.11,0.11,0.9,PCC
2,20,0.0,0.0,0.0,0.0,1.0,PACC
2,20,0.0,0.0,0.09,0.09,0.95,X
2,20,0.0,0.0,0.0,0.0,1.0,MAX
2,20,0.0,0.0,0.02,0.02,0.95,T50
2,20,0.0,0.0,0.03,0.03,0.95,MS
2,20,0.0,0.0,0.0,0.0,1.0,DyS
2,20,0.0,0.0,0.01,0.01,0.95,HDy
2,20,0.0,0.0,0.0,0.0,1.0,SORD
3,20,0.0,0.0,0.0,0.0,1.0,CC
3,20,0.0,0.0,0.0,0.0,1.0,ACC
3,20,0.0,0.0,0.11,0.11,0.9,PCC
3,20,0.0,0.0,0.0,0.0,1.0,PACC
3,20,0.0,0.0,0.16,0.16,0.8,X
3,20,0.0,0.0,0.06,0.06,0.95,MAX
3,20,0.0,0.0,0.02,0.02,1.0,T50
3,20,0.0,0.0,0.03,0.03,1.0,MS
3,20,0.0,0.0,0.0,0.0,1.0,DyS
3,20,0.0,0.0,0.01,0.01,1.0,HDy
3,20,0.0,0.0,0.0,0.0,1.0,SORD
1,20,0.1,0.1,0.1,0.0,1.0,CC
1,20,0.1,0.1,0.09,0.01,1.0,ACC
1,20,0.1,0.1,0.21,0.11,0.9,PCC
1,20,0.1,0.1,0.09,0.01,1.0,PACC
1,20,0.1,0.1,0.11,0.01,1.0,X
1,20,0.1,0.1,0.19,0.09,0.95,MAX
1,20,0.1,0.1,0.18,0.08,0.95,T50
1,20,0.1,0.1,0.14,0.04,0.95,MS
1,20,0.1,0.1,0.15,0.05,0.95,DyS
1,20,0.1,0.1,0.14,0.04,0.95,HDy
1,20,0.1,0.1,0.13,0.03,0.95,SORD
2,20,0.1,0.1,0.15,0.05,0.95,CC
2,20,0.1,0.1,0.16,0.06,0.95,ACC
2,20,0.1,0.1,0.23,0.13,0.85,PCC
2,20,0.1,0.1,0.09,0.01,0.85,PACC
2,20,0.1,0.1,0.24,0.14,0.85,X
2,20,0.1,0.1,0.32,0.22,0.75,MAX
2,20,0.1,0.1,0.02,0.08,0.9,T50
2,20,0.1,0.1,0.18,0.08,0.95,MS
2,20,0.1,0.1,0.04,0.06,0.9,DyS
2,20,0.1,0.1,0.05,0.05,0.85,HDy
2,20,0.1,0.1,0.18,0.08,0.95,SORD
3,20,0.1,0.1,0.05,0.05,0.95,CC
3,20,0.1,0.1,0.01,0.09,0.95,ACC
3,20,0.1,0.1,0.15,0.05,0.85,PCC
3,20,0.1,0.1,0.0,0.1,0.9,PACC
3,20,0.1,0.1,0.04,0.06,0.95,X
3,20,0.1,0.1,0.13,0.03,0.9,MAX
3,20,0.1,0.1,0.02,0.08,0.95,T50
3,20,0.1,0.1,0.03,0.07,0.95,MS
3,20,0.1,0.1,0.01,0.09,0.95,DyS
3,20,0.1,0.1,0.03,0.07,0.95,HDy
3,20,0.1,0.1,0.03,0.07,0.95,SORD
1,20,0.2,0.2,0.4,0.2,0.8,CC
1,20,0.2,0.2,0.53,0.33,0.7,ACC
1,20,0.2,0.2,0.37,0.17,0.8,PCC
1,20,0.2,0.2,0.37,0.17,0.8,PACC
1,20,0.2,0.2,0.43,0.23,0.75,X
1,20,0.2,0.2,0.39,0.19,0.8,MAX
1,20,0.2,0.2,0.08,0.12,0.85,T50
1,20,0.2,0.2,0.42,0.22,0.75,MS
1,20,0.2,0.2,0.35,0.15,0.85,DyS
1,20,0.2,0.2,0.3,0.1,0.9,HDy
1,20,0.2,0.2,0.43,0.23,0.75,SORD
2,20,0.2,0.2,0.15,0.05,0.95,CC
2,20,0.2,0.2,0.16,0.04,0.95,ACC
2,20,0.2,0.2,0.22,0.02,0.85,PCC
2,20,0.2,0.2,0.12,0.08,0.95,PACC
2,20,0.2,0.2,0.17,0.03,0.95,X
2,20,0.2,0.2,0.13,0.07,0.95,MAX
2,20,0.2,0.2,0.08,0.12,0.9,T50
2,20,0.2,0.2,0.15,0.05,0.95,MS
2,20,0.2,0.2,0.15,0.05,0.95,DyS
2,20,0.2,0.2,0.08,0.12,0.9,HDy
2,20,0.2,0.2,0.15,0.05,0.95,SORD
3,20,0.2,0.2,0.2,0.0,0.9,CC
3,20,0.2,0.2,0.24,0.04,0.85,ACC
3,20,0.2,0.2,0.27,0.07,0.8,PCC
3,20,0.2,0.2,0.18,0.02,0.9,PACC
3,20,0.2,0.2,0.24,0.04,0.85,X
3,20,0.2,0.2,0.32,0.12,0.75,MAX
3,20,0.2,0.2,0.18,0.02,0.9,T50
3,20,0.2,0.2,0.23,0.03,0.85,MS
3,20,0.2,0.2,0.22,0.02,0.85,DyS
3,20,0.2,0.2,0.17,0.03,0.9,HDy
3,20,0.2,0.2,0.23,0.03,0.85,SORD
1,20,0.3,0.3,0.25,0.05,0.85,CC
1,20,0.3,0.3,0.31,0.01,0.85,ACC
1,20,0.3,0.3,0.3,0.0,0.9,PCC
1,20,0.3,0.3,0.19,0.11,0.8,PACC
1,20,0.3,0.3,0.43,0.13,0.75,X
1,20,0.3,0.3,0.58,0.28,0.65,MAX
1,20,0.3,0.3,0.02,0.28,0.75,T50
1,20,0.3,0.3,0.28,0.02,0.9,MS
1,20,0.3,0.3,0.21,0.09,0.8,DyS
1,20,0.3,0.3,0.15,0.15,0.75,HDy
1,20,0.3,0.3,0.3,0.0,0.9,SORD
