sample,test_size,alpha,actual_prop,pred_prop,abs_error,acc,quantifier,model,pre_trained
1,50,0.1,0.1,0.26,0.16,0.7,ACC,vgg16,0.0
1,50,0.1,0.1,0.39,0.29,0.54,X,vgg16,0.0
1,50,0.1,0.1,0.74,0.64,0.2,MAX,vgg16,0.0
1,50,0.1,0.1,0.39,0.29,0.54,T50,vgg16,0.0
1,50,0.1,0.1,0.26,0.16,0.7,MS,vgg16,0.0
1,50,0.1,0.1,0.28,0.18,0.66,DyS,vgg16,0.0
1,50,0.1,0.1,0.52,0.42,0.44,HDy,vgg16,0.0
1,50,0.1,0.1,0.33,0.23,0.6,SORD,vgg16,0.0
2,50,0.1,0.1,0.18,0.08,0.76,CC,vgg16,0.0
2,50,0.1,0.1,0.35,0.25,0.68,ACC,vgg16,0.0
2,50,0.1,0.1,0.5,0.4,0.52,X,vgg16,0.0
2,50,0.1,0.1,0.61,0.51,0.4,MAX,vgg16,0.0
2,50,0.1,0.1,0.28,0.18,0.7,T50,vgg16,0.0
2,50,0.1,0.1,0.28,0.18,0.7,MS,vgg16,0.0
2,50,0.1,0.1,0.36,0.26,0.68,DyS,vgg16,0.0
2,50,0.1,0.1,0.36,0.26,0.68,HDy,vgg16,0.0
2,50,0.1,0.1,0.23,0.13,0.7,SORD,vgg16,0.0
3,50,0.1,0.1,0.12,0.02,0.82,CC,vgg16,0.0
3,50,0.1,0.1,0.09,0.01,0.86,ACC,vgg16,0.0
3,50,0.1,0.1,0.72,0.62,0.3,X,vgg16,0.0
3,50,0.1,0.1,0.68,0.58,0.3,MAX,vgg16,0.0
3,50,0.1,0.1,0.72,0.62,0.3,T50,vgg16,0.0
3,50,0.1,0.1,0.17,0.07,0.76,MS,vgg16,0.0
3,50,0.1,0.1,0.11,0.01,0.82,DyS,vgg16,0.0
3,50,0.1,0.1,0.14,0.04,0.8,HDy,vgg16,0.0
3,50,0.1,0.1,0.7,0.6,0.28,SORD,vgg16,0.0
1,50,0.2,0.2,0.12,0.08,0.72,CC,vgg16,0.0
1,50,0.2,0.2,0.09,0.11,0.76,ACC,vgg16,0.0
1,50,0.2,0.2,0.06,0.14,0.78,X,vgg16,0.0
1,50,0.2,0.2,0.74,0.54,0.36,MAX,vgg16,0.0
1,50,0.2,0.2,0.06,0.14,0.78,T50,vgg16,0.0
1,50,0.2,0.2,0.06,0.14,0.78,MS,vgg16,0.0
1,50,0.2,0.2,0.11,0.09,0.72,DyS,vgg16,0.0
1,50,0.2,0.2,0.29,0.09,0.64,HDy,vgg16,0.0
1,50,0.2,0.2,0.19,0.01,0.76,SORD,vgg16,0.0
2,50,0.2,0.2,0.1,0.1,0.78,CC,vgg16,0.0
2,50,0.2,0.2,0.0,0.2,0.8,ACC,vgg16,0.0
2,50,0.2,0.2,0.39,0.19,0.62,X,vgg16,0.0
2,50,0.2,0.2,0.87,0.67,0.26,MAX,vgg16,0.0
2,50,0.2,0.2,0.06,0.14,0.78,T50,vgg16,0.0
2,50,0.2,0.2,0.0,0.2,0.8,MS,vgg16,0.0
2,50,0.2,0.2,0.03,0.17,0.78,DyS,vgg16,0.0
2,50,0.2,0.2,0.04,0.16,0.8,HDy,vgg16,0.0
2,50,0.2,0.2,0.19,0.01,0.74,SORD,vgg16,0.0
3,50,0.2,0.2,0.12,0.08,0.76,CC,vgg16,0.0
3,50,0.2,0.2,0.09,0.11,0.8,ACC,vgg16,0.0
3,50,0.2,0.2,0.39,0.19,0.6,X,vgg16,0.0
3,50,0.2,0.2,0.61,0.41,0.54,MAX,vgg16,0.0
3,50,0.2,0.2,0.06,0.14,0.82,T50,vgg16,0.0
3,50,0.2,0.2,0.06,0.14,0.82,MS,vgg16,0.0
3,50,0.2,0.2,0.11,0.09,0.76,DyS,vgg16,0.0
3,50,0.2,0.2,0.11,0.09,0.76,HDy,vgg16,0.0
3,50,0.2,0.2,0.1,0.1,0.78,SORD,vgg16,0.0
1,50,0.3,0.3,0.18,0.12,0.72,CC,vgg16,0.0
1,50,0.3,0.3,0.35,0.05,0.56,ACC,vgg16,0.0
1,50,0.3,0.3,0.06,0.24,0.72,X,vgg16,0.0
1,50,0.3,0.3,0.55,0.25,0.4,MAX,vgg16,0.0
1,50,0.3,0.3,0.17,0.13,0.72,T50,vgg16,0.0
1,50,0.3,0.3,0.17,0.13,0.72,MS,vgg16,0.0
1,50,0.3,0.3,0.36,0.06,0.54,DyS,vgg16,0.0
1,50,0.3,0.3,0.37,0.07,0.52,HDy,vgg16,0.0
1,50,0.3,0.3,0.29,0.01,0.62,SORD,vgg16,0.0
2,50,0.3,0.3,0.2,0.1,0.66,CC,vgg16,0.0
2,50,0.3,0.3,0.43,0.13,0.54,ACC,vgg16,0.0
2,50,0.3,0.3,0.39,0.09,0.54,X,vgg16,0.0
2,50,0.3,0.3,0.68,0.38,0.38,MAX,vgg16,0.0
2,50,0.3,0.3,0.28,0.02,0.58,T50,vgg16,0.0
2,50,0.3,0.3,0.28,0.02,0.58,MS,vgg16,0.0
2,50,0.3,0.3,0.44,0.14,0.54,DyS,vgg16,0.0
2,50,0.3,0.3,0.45,0.15,0.58,HDy,vgg16,0.0
2,50,0.3,0.3,0.39,0.09,0.54,SORD,vgg16,0.0
3,50,0.3,0.3,0.22,0.08,0.72,CC,vgg16,0.0
3,50,0.3,0.3,0.52,0.22,0.54,ACC,vgg16,0.0
3,50,0.3,0.3,0.06,0.24,0.76,X,vgg16,0.0
3,50,0.3,0.3,0.61,0.31,0.54,MAX,vgg16,0.0
3,50,0.3,0.3,0.61,0.31,0.54,T50,vgg16,0.0
3,50,0.3,0.3,0.5,0.2,0.56,MS,vgg16,0.0
3,50,0.3,0.3,0.53,0.23,0.56,DyS,vgg16,0.0
3,50,0.3,0.3,0.53,0.23,0.56,HDy,vgg16,0.0
3,50,0.3,0.3,0.58,0.28,0.52,SORD,vgg16,0.0
1,50,0.4,0.4,0.24,0.16,0.6,CC,vgg16,0.0
1,50,0.4,0.4,0.61,0.21,0.46,ACC,vgg16,0.0
1,50,0.4,0.4,0.5,0.1,0.5,X,vgg16,0.0
1,50,0.4,0.4,0.48,0.08,0.52,MAX,vgg16,0.0
1,50,0.4,0.4,0.39,0.01,0.46,T50,vgg16,0.0
1,50,0.4,0.4,0.48,0.08,0.52,MS,vgg16,0.0
1,50,0.4,0.4,0.61,0.21,0.46,DyS,vgg16,0.0
1,50,0.4,0.4,0.61,0.21,0.46,HDy,vgg16,0.0
1,50,0.4,0.4,0.57,0.17,0.48,SORD,vgg16,0.0
2,50,0.4,0.4,0.18,0.22,0.66,CC,vgg16,0.0
2,50,0.4,0.4,0.35,0.05,0.58,ACC,vgg16,0.0
2,50,0.4,0.4,0.28,0.12,0.56,X,vgg16,0.0
2,50,0.4,0.4,0.87,0.47,0.42,MAX,vgg16,0.0
2,50,0.4,0.4,0.83,0.43,0.42,T50,vgg16,0.0
2,50,0.4,0.4,0.35,0.05,0.58,MS,vgg16,0.0
2,50,0.4,0.4,0.36,0.04,0.6,DyS,vgg16,0.0
2,50,0.4,0.4,0.51,0.11,0.6,HDy,vgg16,0.0
2,50,0.4,0.4,0.67,0.27,0.58,SORD,vgg16,0.0
3,50,0.4,0.4,0.2,0.2,0.6,CC,vgg16,0.0
3,50,0.4,0.4,0.43,0.03,0.48,ACC,vgg16,0.0
3,50,0.4,0.4,0.39,0.01,0.5,X,vgg16,0.0
3,50,0.4,0.4,0.68,0.28,0.48,MAX,vgg16,0.0
3,50,0.4,0.4,0.28,0.12,0.56,T50,vgg16,0.0
3,50,0.4,0.4,0.28,0.12,0.56,MS,vgg16,0.0
3,50,0.4,0.4,0.44,0.04,0.48,DyS,vgg16,0.0
3,50,0.4,0.4,0.39,0.01,0.5,HDy,vgg16,0.0
3,50,0.4,0.4,0.45,0.05,0.48,SORD,vgg16,0.0
1,50,0.5,0.5,0.18,0.32,0.56,CC,vgg16,0.0
1,50,0.5,0.5,0.35,0.15,0.52,ACC,vgg16,0.0
1,50,0.5,0.5,0.28,0.22,0.54,X,vgg16,0.0
1,50,0.5,0.5,0.74,0.24,0.48,MAX,vgg16,0.0
1,50,0.5,0.5,0.61,0.11,0.52,T50,vgg16,0.0
1,50,0.5,0.5,0.33,0.17,0.54,MS,vgg16,0.0
1,50,0.5,0.5,0.36,0.14,0.56,DyS,vgg16,0.0
1,50,0.5,0.5,0.36,0.14,0.56,HDy,vgg16,0.0
1,50,0.5,0.5,0.55,0.05,0.48,SORD,vgg16,0.0
2,50,0.5,0.5,0.24,0.26,0.54,CC,vgg16,0.0
2,50,0.5,0.5,0.61,0.11,0.54,ACC,vgg16,0.0
2,50,0.5,0.5,0.61,0.11,0.54,X,vgg16,0.0
2,50,0.5,0.5,0.94,0.44,0.52,MAX,vgg16,0.0
2,50,0.5,0.5,0.61,0.11,0.54,T50,vgg16,0.0
2,50,0.5,0.5,0.61,0.11,0.54,MS,vgg16,0.0
2,50,0.5,0.5,0.61,0.11,0.54,DyS,vgg16,0.0
2,50,0.5,0.5,0.76,0.26,0.46,HDy,vgg16,0.0
2,50,0.5,0.5,0.6,0.1,0.54,SORD,vgg16,0.0
3,50,0.5,0.5,0.22,0.28,0.64,CC,vgg16,0.0
3,50,0.5,0.5,0.52,0.02,0.5,ACC,vgg16,0.0
3,50,0.5,0.5,0.17,0.33,0.6,X,vgg16,0.0
3,50,0.5,0.5,0.87,0.37,0.54,MAX,vgg16,0.0
3,50,0.5,0.5,0.72,0.22,0.46,T50,vgg16,0.0
3,50,0.5,0.5,0.52,0.02,0.5,MS,vgg16,0.0
3,50,0.5,0.5,0.53,0.03,0.5,DyS,vgg16,0.0
3,50,0.5,0.5,0.63,0.13,0.54,HDy,vgg16,0.0
3,50,0.5,0.5,0.62,0.12,0.52,SORD,vgg16,0.0
1,50,0.6,0.6,0.2,0.4,0.56,CC,vgg16,0.0
1,50,0.6,0.6,0.43,0.17,0.56,ACC,vgg16,0.0
1,50,0.6,0.6,0.06,0.54,0.46,X,vgg16,0.0
1,50,0.6,0.6,0.81,0.21,0.58,MAX,vgg16,0.0
1,50,0.6,0.6,0.39,0.21,0.56,T50,vgg16,0.0
1,50,0.6,0.6,0.33,0.27,0.54,MS,vgg16,0.0
1,50,0.6,0.6,0.44,0.16,0.56,DyS,vgg16,0.0
1,50,0.6,0.6,0.45,0.15,0.54,HDy,vgg16,0.0
1,50,0.6,0.6,0.42,0.18,0.54,SORD,vgg16,0.0
2,50,0.6,0.6,0.24,0.36,0.52,CC,vgg16,0.0
2,50,0.6,0.6,0.61,0.01,0.58,ACC,vgg16,0.0
2,50,0.6,0.6,0.39,0.21,0.48,X,vgg16,0.0
2,50,0.6,0.6,0.68,0.08,0.56,MAX,vgg16,0.0
2,50,0.6,0.6,0.5,0.1,0.58,T50,vgg16,0.0
2,50,0.6,0.6,0.5,0.1,0.58,MS,vgg16,0.0
2,50,0.6,0.6,0.61,0.01,0.58,DyS,vgg16,0.0
2,50,0.6,0.6,0.65,0.05,0.58,HDy,vgg16,0.0
2,50,0.6,0.6,0.6,0.0,0.56,SORD,vgg16,0.0
3,50,0.6,0.6,0.26,0.34,0.5,CC,vgg16,0.0
3,50,0.6,0.6,0.7,0.1,0.46,ACC,vgg16,0.0
3,50,0.6,0.6,0.39,0.21,0.52,X,vgg16,0.0
3,50,0.6,0.6,0.61,0.01,0.52,MAX,vgg16,0.0
3,50,0.6,0.6,0.72,0.12,0.48,T50,vgg16,0.0
3,50,0.6,0.6,0.39,0.21,0.52,MS,vgg16,0.0
3,50,0.6,0.6,0.7,0.1,0.46,DyS,vgg16,0.0
3,50,0.6,0.6,0.64,0.04,0.48,HDy,vgg16,0.0
3,50,0.6,0.6,0.61,0.01,0.52,SORD,vgg16,0.0
1,50,0.7,0.7,0.26,0.44,0.44,CC,vgg16,0.0
1,50,0.7,0.7,0.7,0.0,0.56,ACC,vgg16,0.0
1,50,0.7,0.7,0.72,0.02,0.58,X,vgg16,0.0
1,50,0.7,0.7,0.81,0.11,0.64,MAX,vgg16,0.0
1,50,0.7,0.7,0.94,0.24,0.68,T50,vgg16,0.0
1,50,0.7,0.7,0.7,0.0,0.56,MS,vgg16,0.0
1,50,0.7,0.7,0.7,0.0,0.56,DyS,vgg16,0.0
1,50,0.7,0.7,0.77,0.07,0.58,HDy,vgg16,0.0
1,50,0.7,0.7,0.79,0.09,0.58,SORD,vgg16,0.0
2,50,0.7,0.7,0.32,0.38,0.58,CC,vgg16,0.0
2,50,0.7,0.7,0.96,0.26,0.74,ACC,vgg16,0.0
2,50,0.7,0.7,1.0,0.3,0.7,X,vgg16,0.0
2,50,0.7,0.7,0.94,0.24,0.72,MAX,vgg16,0.0
2,50,0.7,0.7,0.83,0.13,0.7,T50,vgg16,0.0
2,50,0.7,0.7,0.94,0.24,0.72,MS,vgg16,0.0
2,50,0.7,0.7,0.95,0.25,0.74,DyS,vgg16,0.0
2,50,0.7,0.7,0.95,0.25,0.74,HDy,vgg16,0.0
2,50,0.7,0.7,0.99,0.29,0.7,SORD,vgg16,0.0
3,50,0.7,0.7,0.2,0.5,0.42,CC,vgg16,0.0
3,50,0.7,0.7,0.43,0.27,0.46,ACC,vgg16,0.0
3,50,0.7,0.7,0.17,0.53,0.44,X,vgg16,0.0
3,50,0.7,0.7,0.81,0.11,0.76,MAX,vgg16,0.0
3,50,0.7,0.7,0.17,0.53,0.44,T50,vgg16,0.0
3,50,0.7,0.7,0.17,0.53,0.44,MS,vgg16,0.0
3,50,0.7,0.7,0.44,0.26,0.46,DyS,vgg16,0.0
3,50,0.7,0.7,0.45,0.25,0.48,HDy,vgg16,0.0
3,50,0.7,0.7,0.37,0.33,0.5,SORD,vgg16,0.0
1,50,0.8,0.8,0.24,0.56,0.36,CC,vgg16,0.0
1,50,0.8,0.8,0.61,0.19,0.56,ACC,vgg16,0.0
1,50,0.8,0.8,0.17,0.63,0.38,X,vgg16,0.0
1,50,0.8,0.8,0.81,0.01,0.72,MAX,vgg16,0.0
1,50,0.8,0.8,0.06,0.74,0.26,T50,vgg16,0.0
1,50,0.8,0.8,0.17,0.63,0.38,MS,vgg16,0.0
1,50,0.8,0.8,0.61,0.19,0.56,DyS,vgg16,0.0
1,50,0.8,0.8,0.61,0.19,0.56,HDy,vgg16,0.0
1,50,0.8,0.8,0.49,0.31,0.5,SORD,vgg16,0.0
2,50,0.8,0.8,0.34,0.46,0.5,CC,vgg16,0.0
2,50,0.8,0.8,1.0,0.2,0.8,ACC,vgg16,0.0
2,50,0.8,0.8,0.61,0.19,0.66,X,vgg16,0.0
2,50,0.8,0.8,0.81,0.01,0.78,MAX,vgg16,0.0
2,50,0.8,0.8,0.94,0.14,0.86,T50,vgg16,0.0
2,50,0.8,0.8,0.81,0.01,0.78,MS,vgg16,0.0
2,50,0.8,0.8,1.0,0.2,0.8,DyS,vgg16,0.0
2,50,0.8,0.8,0.91,0.11,0.84,HDy,vgg16,0.0
2,50,0.8,0.8,0.9,0.1,0.82,SORD,vgg16,0.0
3,50,0.8,0.8,0.28,0.52,0.36,CC,vgg16,0.0
3,50,0.8,0.8,0.78,0.02,0.66,ACC,vgg16,0.0
3,50,0.8,0.8,0.72,0.08,0.58,X,vgg16,0.0
3,50,0.8,0.8,1.0,0.2,0.8,MAX,vgg16,0.0
3,50,0.8,0.8,1.0,0.2,0.8,T50,vgg16,0.0
3,50,0.8,0.8,0.78,0.02,0.66,MS,vgg16,0.0
3,50,0.8,0.8,0.78,0.02,0.66,DyS,vgg16,0.0
3,50,0.8,0.8,0.78,0.02,0.66,HDy,vgg16,0.0
3,50,0.8,0.8,0.92,0.12,0.8,SORD,vgg16,0.0
1,50,0.9,0.9,0.2,0.7,0.3,CC,vgg16,0.0
1,50,0.9,0.9,0.43,0.47,0.5,ACC,vgg16,0.0
1,50,0.9,0.9,0.06,0.84,0.16,X,vgg16,0.0
1,50,0.9,0.9,0.74,0.16,0.68,MAX,vgg16,0.0
1,50,0.9,0.9,0.17,0.73,0.28,T50,vgg16,0.0
1,50,0.9,0.9,0.17,0.73,0.28,MS,vgg16,0.0
1,50,0.9,0.9,0.45,0.45,0.52,DyS,vgg16,0.0
1,50,0.9,0.9,0.65,0.25,0.62,HDy,vgg16,0.0
1,50,0.9,0.9,0.5,0.4,0.52,SORD,vgg16,0.0
2,50,0.9,0.9,0.2,0.7,0.3,CC,vgg16,0.0
2,50,0.9,0.9,0.43,0.47,0.36,ACC,vgg16,0.0
2,50,0.9,0.9,0.06,0.84,0.16,X,vgg16,0.0
2,50,0.9,0.9,0.81,0.09,0.72,MAX,vgg16,0.0
2,50,0.9,0.9,0.28,0.62,0.3,T50,vgg16,0.0
2,50,0.9,0.9,0.28,0.62,0.3,MS,vgg16,0.0
2,50,0.9,0.9,0.45,0.45,0.38,DyS,vgg16,0.0
2,50,0.9,0.9,0.61,0.29,0.52,HDy,vgg16,0.0
2,50,0.9,0.9,0.44,0.46,0.38,SORD,vgg16,0.0
3,50,0.9,0.9,0.24,0.66,0.26,CC,vgg16,0.0
3,50,0.9,0.9,0.61,0.29,0.58,ACC,vgg16,0.0
3,50,0.9,0.9,0.61,0.29,0.58,X,vgg16,0.0
3,50,0.9,0.9,0.94,0.04,0.88,MAX,vgg16,0.0
3,50,0.9,0.9,0.61,0.29,0.58,T50,vgg16,0.0
3,50,0.9,0.9,0.61,0.29,0.58,MS,vgg16,0.0
3,50,0.9,0.9,0.61,0.29,0.58,DyS,vgg16,0.0
3,50,0.9,0.9,0.78,0.12,0.72,HDy,vgg16,0.0
3,50,0.9,0.9,0.66,0.24,0.64,SORD,vgg16,0.0
1,50,1.0,1.0,0.26,0.74,0.26,CC,vgg16,0.0
1,50,1.0,1.0,0.7,0.3,0.7,ACC,vgg16,0.0
1,50,1.0,1.0,0.61,0.39,0.62,X,vgg16,0.0
1,50,1.0,1.0,1.0,0.0,1.0,MAX,vgg16,0.0
1,50,1.0,1.0,0.61,0.39,0.62,T50,vgg16,0.0
1,50,1.0,1.0,0.61,0.39,0.62,MS,vgg16,0.0
1,50,1.0,1.0,0.7,0.3,0.7,DyS,vgg16,0.0
1,50,1.0,1.0,0.96,0.04,0.96,HDy,vgg16,0.0
1,50,1.0,1.0,0.75,0.25,0.74,SORD,vgg16,0.0
2,50,1.0,1.0,0.26,0.74,0.26,CC,vgg16,0.0
2,50,1.0,1.0,0.7,0.3,0.7,ACC,vgg16,0.0
2,50,1.0,1.0,0.17,0.83,0.18,X,vgg16,0.0
2,50,1.0,1.0,0.81,0.19,0.82,MAX,vgg16,0.0
2,50,1.0,1.0,0.39,0.61,0.38,T50,vgg16,0.0
2,50,1.0,1.0,0.39,0.61,0.38,MS,vgg16,0.0
2,50,1.0,1.0,0.7,0.3,0.7,DyS,vgg16,0.0
2,50,1.0,1.0,0.73,0.27,0.72,HDy,vgg16,0.0
2,50,1.0,1.0,0.62,0.38,0.62,SORD,vgg16,0.0
3,50,1.0,1.0,0.34,0.66,0.34,CC,vgg16,0.0
3,50,1.0,1.0,1.0,0.0,1.0,ACC,vgg16,0.0
3,50,1.0,1.0,0.39,0.61,0.4,X,vgg16,0.0
3,50,1.0,1.0,0.81,0.19,0.82,MAX,vgg16,0.0
3,50,1.0,1.0,0.83,0.17,0.82,T50,vgg16,0.0
3,50,1.0,1.0,0.81,0.19,0.82,MS,vgg16,0.0
3,50,1.0,1.0,1.0,0.0,1.0,DyS,vgg16,0.0
3,50,1.0,1.0,0.93,0.07,0.94,HDy,vgg16,0.0
3,50,1.0,1.0,0.92,0.08,0.92,SORD,vgg16,0.0
1,100,0.0,0.0,0.11,0.11,0.89,CC,vgg16,0.0
1,100,0.0,0.0,0.04,0.04,0.96,ACC,vgg16,0.0
1,100,0.0,0.0,0.44,0.44,0.56,X,vgg16,0.0
1,100,0.0,0.0,0.68,0.68,0.32,MAX,vgg16,0.0
1,100,0.0,0.0,0.61,0.61,0.39,T50,vgg16,0.0
1,100,0.0,0.0,0.04,0.04,0.96,MS,vgg16,0.0
1,100,0.0,0.0,0.06,0.06,0.95,DyS,vgg16,0.0
1,100,0.0,0.0,0.06,0.06,0.95,HDy,vgg16,0.0
1,100,0.0,0.0,0.54,0.54,0.46,SORD,vgg16,0.0
2,100,0.0,0.0,0.14,0.14,0.86,CC,vgg16,0.0
2,100,0.0,0.0,0.17,0.17,0.82,ACC,vgg16,0.0
2,100,0.0,0.0,0.28,0.28,0.71,X,vgg16,0.0
2,100,0.0,0.0,0.48,0.48,0.52,MAX,vgg16,0.0
2,100,0.0,0.0,0.11,0.11,0.89,T50,vgg16,0.0
2,100,0.0,0.0,0.11,0.11,0.89,MS,vgg16,0.0
2,100,0.0,0.0,0.19,0.19,0.81,DyS,vgg16,0.0
2,100,0.0,0.0,0.19,0.19,0.81,HDy,vgg16,0.0
2,100,0.0,0.0,0.28,0.28,0.71,SORD,vgg16,0.0
3,100,0.0,0.0,0.19,0.19,0.81,CC,vgg16,0.0
3,100,0.0,0.0,0.39,0.39,0.61,ACC,vgg16,0.0
3,100,0.0,0.0,0.39,0.39,0.61,X,vgg16,0.0
3,100,0.0,0.0,0.68,0.68,0.32,MAX,vgg16,0.0
3,100,0.0,0.0,0.39,0.39,0.61,T50,vgg16,0.0
3,100,0.0,0.0,0.39,0.39,0.61,MS,vgg16,0.0
3,100,0.0,0.0,0.4,0.4,0.59,DyS,vgg16,0.0
3,100,0.0,0.0,0.4,0.4,0.59,HDy,vgg16,0.0
3,100,0.0,0.0,0.44,0.44,0.56,SORD,vgg16,0.0
1,100,0.1,0.1,0.18,0.08,0.78,CC,vgg16,0.0
1,100,0.1,0.1,0.35,0.25,0.67,ACC,vgg16,0.0
1,100,0.1,0.1,0.17,0.07,0.78,X,vgg16,0.0
1,100,0.1,0.1,0.61,0.51,0.43,MAX,vgg16,0.0
1,100,0.1,0.1,0.56,0.46,0.47,T50,vgg16,0.0
1,100,0.1,0.1,0.17,0.07,0.78,MS,vgg16,0.0
1,100,0.1,0.1,0.36,0.26,0.66,DyS,vgg16,0.0
1,100,0.1,0.1,0.36,0.26,0.66,HDy,vgg16,0.0
1,100,0.1,0.1,0.4,0.3,0.61,SORD,vgg16,0.0
2,100,0.1,0.1,0.17,0.07,0.79,CC,vgg16,0.0
2,100,0.1,0.1,0.3,0.2,0.66,ACC,vgg16,0.0
2,100,0.1,0.1,0.61,0.51,0.39,X,vgg16,0.0
2,100,0.1,0.1,0.84,0.74,0.23,MAX,vgg16,0.0
2,100,0.1,0.1,0.44,0.34,0.54,T50,vgg16,0.0
2,100,0.1,0.1,0.3,0.2,0.66,MS,vgg16,0.0
2,100,0.1,0.1,0.32,0.22,0.64,DyS,vgg16,0.0
2,100,0.1,0.1,0.34,0.24,0.61,HDy,vgg16,0.0
2,100,0.1,0.1,0.45,0.35,0.53,SORD,vgg16,0.0
3,100,0.1,0.1,0.16,0.06,0.8,CC,vgg16,0.0
3,100,0.1,0.1,0.26,0.16,0.7,ACC,vgg16,0.0
3,100,0.1,0.1,0.06,0.04,0.9,X,vgg16,0.0
3,100,0.1,0.1,0.71,0.61,0.29,MAX,vgg16,0.0
3,100,0.1,0.1,0.33,0.23,0.65,T50,vgg16,0.0
3,100,0.1,0.1,0.08,0.02,0.87,MS,vgg16,0.0
3,100,0.1,0.1,0.27,0.17,0.69,DyS,vgg16,0.0
3,100,0.1,0.1,0.27,0.17,0.69,HDy,vgg16,0.0
3,100,0.1,0.1,0.31,0.21,0.67,SORD,vgg16,0.0
1,100,0.2,0.2,0.18,0.02,0.72,CC,vgg16,0.0
1,100,0.2,0.2,0.35,0.15,0.65,ACC,vgg16,0.0
1,100,0.2,0.2,0.17,0.03,0.72,X,vgg16,0.0
1,100,0.2,0.2,0.65,0.45,0.41,MAX,vgg16,0.0
1,100,0.2,0.2,0.33,0.13,0.64,T50,vgg16,0.0
1,100,0.2,0.2,0.17,0.03,0.72,MS,vgg16,0.0
1,100,0.2,0.2,0.36,0.16,0.64,DyS,vgg16,0.0
1,100,0.2,0.2,0.37,0.17,0.63,HDy,vgg16,0.0
1,100,0.2,0.2,0.39,0.19,0.62,SORD,vgg16,0.0
2,100,0.2,0.2,0.16,0.04,0.72,CC,vgg16,0.0
2,100,0.2,0.2,0.26,0.06,0.62,ACC,vgg16,0.0
2,100,0.2,0.2,0.22,0.02,0.66,X,vgg16,0.0
2,100,0.2,0.2,0.65,0.45,0.37,MAX,vgg16,0.0
2,100,0.2,0.2,0.39,0.19,0.51,T50,vgg16,0.0
2,100,0.2,0.2,0.22,0.02,0.66,MS,vgg16,0.0
2,100,0.2,0.2,0.27,0.07,0.61,DyS,vgg16,0.0
2,100,0.2,0.2,0.27,0.07,0.61,HDy,vgg16,0.0
2,100,0.2,0.2,0.35,0.15,0.53,SORD,vgg16,0.0
3,100,0.2,0.2,0.19,0.01,0.73,CC,vgg16,0.0
3,100,0.2,0.2,0.39,0.19,0.59,ACC,vgg16,0.0
3,100,0.2,0.2,0.72,0.52,0.32,X,vgg16,0.0
3,100,0.2,0.2,0.84,0.64,0.28,MAX,vgg16,0.0
3,100,0.2,0.2,0.39,0.19,0.59,T50,vgg16,0.0
3,100,0.2,0.2,0.39,0.19,0.59,MS,vgg16,0.0
3,100,0.2,0.2,0.4,0.2,0.58,DyS,vgg16,0.0
3,100,0.2,0.2,0.48,0.28,0.5,HDy,vgg16,0.0
3,100,0.2,0.2,0.46,0.26,0.52,SORD,vgg16,0.0
1,100,0.3,0.3,0.14,0.16,0.76,CC,vgg16,0.0
1,100,0.3,0.3,0.17,0.13,0.75,ACC,vgg16,0.0
1,100,0.3,0.3,0.39,0.09,0.61,X,vgg16,0.0
